,time_elapsed,timestamp,A0,A1,Relay_Val,VoltageDiff
9053,93600371,1404411840902,0.0,0.0,0,0.0
9054,93615769,1404411856300,0.0,0.0,0,0.0
9055,93630227,1404411870758,0.0,0.0,0,0.0
9056,93645693,1404411886224,0.0,0.0,0,0.0
9057,93660539,1404411901070,0.0,0.0,0,0.0
9058,93677027,1404411917558,0.0,0.0,0,0.0
9059,93692253,1404411932784,0.0,0.0,0,0.0
9060,93709319,1404411949850,0.0,0.0,0,0.0
9061,93724992,1404411965523,0.0,0.0,0,0.0
9062,93739750,1404411980281,0.0,0.0,0,0.0
9063,93756269,1404411996800,0.0,0.0,0,0.0
9064,93770776,1404412011307,0.0,0.0,0,0.0
9065,93786552,1404412027083,0.0,0.0,0,0.0
9066,93802186,1404412042717,0.0,0.0,0,0.0
9067,93818481,1404412059012,0.0,0.0,0,0.0
9068,93833637,1404412074168,0.0,0.0,0,0.0
9069,93849723,1404412090254,0.0,0.0,0,0.0
9070,93864697,1404412105228,0.0,0.0,0,0.0
9071,93879748,1404412120279,0.0,0.0,0,0.0
9072,93895253,1404412135784,0.0,0.0,0,0.0
9073,93911332,1404412151863,0.0,0.0,0,0.0
9074,93928042,1404412168573,0.0,0.0,0,0.0
9075,93942960,1404412183491,0.0,0.0,0,0.0
9076,93959780,1404412200311,0.0,0.0,0,0.0
9077,93974249,1404412214780,0.0,0.0,0,0.0
9078,93989207,1404412229738,0.0,0.0,0,0.0
9079,94005215,1404412245746,0.0,0.0,0,0.0
9080,94020982,1404412261513,0.0,0.0,0,0.0
9081,94036573,1404412277104,0.0,0.0,0,0.0
9082,94052046,1404412292577,0.0,0.0,0,0.0
9083,94068519,1404412309050,0.0,0.0,0,0.0
9084,94082697,1404412323228,0.0,0.0,0,0.0
9085,94099389,1404412339920,0.0,0.0,0,0.0
9086,94114070,1404412354601,0.0,0.0,0,0.0
9087,94129331,1404412369862,0.0,0.0,0,0.0
9088,94145360,1404412385891,0.0,0.0,0,0.0
9089,94159797,1404412400328,0.0,0.0,0,0.0
9090,94175822,1404412416353,0.0,0.0,0,0.0
9091,94190729,1404412431260,0.0,0.0,0,0.0
9092,94206829,1404412447360,0.0,0.0,0,0.0
9093,94221529,1404412462060,0.0,0.0,0,0.0
9094,94238054,1404412478585,0.0,0.0,0,0.0
9095,94252919,1404412493450,0.0,0.0,0,0.0
9096,94269414,1404412509945,0.0,0.0,0,0.0
9097,94286085,1404412526616,0.0,0.0,0,0.0
9098,94300629,1404412541160,0.0,0.0,0,0.0
9099,94317209,1404412557740,0.0,0.0,0,0.0
9100,94332037,1404412572568,0.0,0.0,0,0.0
9101,94347851,1404412588382,0.0,0.0,0,0.0
9102,94363210,1404412603741,0.0,0.0,0,0.0
9103,94379889,1404412620420,0.0,0.0,0,0.0
9104,94395293,1404412635824,0.0,0.0,0,0.0
9105,94410150,1404412650681,0.0,0.0,0,0.0
9106,94426692,1404412667223,0.0,0.0,0,0.0
9107,94441096,1404412681627,0.0,0.0,0,0.0
9108,94457124,1404412697655,0.0,0.0,0,0.0
9109,94472412,1404412712943,0.0,0.0,0,0.0
9110,94488581,1404412729112,0.0,0.0,0,0.0
9111,94502791,1404412743322,0.0,0.0,0,0.0
9112,94518605,1404412759136,0.0,0.0,0,0.0
9113,94534133,1404412774664,0.0,0.0,0,0.0
9114,94550920,1404412791451,0.0,0.0,0,0.0
9115,94565705,1404412806236,0.0,0.0,0,0.0
9116,94579997,1404412820528,0.0,0.0,0,0.0
9117,94595718,1404412836249,0.0,0.0,0,0.0
9118,94610770,1404412851301,0.0,0.0,0,0.0
9119,94626086,1404412866617,0.0,0.0,0,0.0
9120,94641945,1404412882476,0.0,0.0,0,0.0
9121,94658413,1404412898944,0.0,0.0,0,0.0
9122,94672942,1404412913473,0.0,0.0,0,0.0
9123,94689066,1404412929597,0.0,0.0,0,0.0
9124,94703693,1404412944224,0.0,0.0,0,0.0
9125,94719268,1404412959799,0.0,0.0,0,0.0
9126,94734976,1404412975507,0.0,0.0,0,0.0
9127,94751396,1404412991927,0.0,0.0,0,0.0
9128,94767006,1404413007537,0.0,0.0,0,0.0
9129,94782782,1404413023313,0.0,0.0,0,0.0
9130,94798652,1404413039183,0.0,0.0,0,0.0
9131,94813429,1404413053960,0.0,0.0,0,0.0
9132,94830286,1404413070817,0.0,0.0,0,0.0
9133,94845261,1404413085792,0.0,0.0,0,0.0
9134,94860349,1404413100880,0.0,0.0,0,0.0
9135,94876147,1404413116678,0.0,0.0,0,0.0
9136,94890587,1404413131118,0.0,0.0,0,0.0
9137,94907633,1404413148164,0.0,0.0,0,0.0
9138,94922256,1404413162787,0.0,0.0,0,0.0
9139,94938530,1404413179061,0.0,0.0,0,0.0
9140,94953505,1404413194036,0.0,0.0,0,0.0
9141,94969548,1404413210079,0.0,0.0,0,0.0
9142,94985478,1404413226009,0.0,0.0,0,0.0
9143,95001399,1404413241930,0.0,0.0,0,0.0
9144,95018614,1404413259145,0.0,0.0,0,0.0
9145,95033480,1404413274011,0.0,0.0,0,0.0
9146,95050330,1404413290861,0.0,0.0,0,0.0
9147,95065713,1404413306244,0.0,0.0,0,0.0
9148,95080319,1404413320850,0.0,0.0,0,0.0
9149,95095766,1404413336297,0.0,0.0,0,0.0
9150,95111182,1404413351713,0.0,0.0,0,0.0
9151,95127038,1404413367569,0.0,0.0,0,0.0
9152,95142027,1404413382558,0.0,0.0,0,0.0
9153,95159197,1404413399728,0.0,0.0,0,0.0
9154,95173703,1404413414234,0.0,0.0,0,0.0
9155,95188718,1404413429249,0.0,0.0,0,0.0
9156,95204443,1404413444974,0.0,0.0,0,0.0
9157,95220722,1404413461253,0.0,0.0,0,0.0
9158,95235768,1404413476299,0.0,0.0,0,0.0
9159,95251778,1404413492309,0.0,0.0,0,0.0
9160,95267256,1404413507787,0.0,0.0,0,0.0
9161,95282752,1404413523283,0.0,0.0,0,0.0
9162,95298895,1404413539426,0.0,0.0,0,0.0
9163,95314265,1404413554796,0.0,0.0,0,0.0
9164,95329501,1404413570032,0.0,0.0,0,0.0
9165,95344902,1404413585433,0.0,0.0,0,0.0
9166,95360395,1404413600926,0.0,0.0,0,0.0
9167,95376168,1404413616699,0.0,0.0,0,0.0
9168,95391098,1404413631629,0.0,0.0,0,0.0
9169,95414539,1404413655070,0.0,0.0,0,0.0
9170,95423511,1404413664042,0.0,0.0,0,0.0
9171,95438558,1404413679089,0.0,0.0,0,0.0
9172,95454410,1404413694941,0.0,0.0,0,0.0
9173,95470220,1404413710751,0.0,0.0,0,0.0
9174,95485254,1404413725785,0.0,0.0,0,0.0
9175,95501309,1404413741840,0.0,0.0,0,0.0
9176,95517807,1404413758338,0.0,0.0,0,0.0
9177,95532818,1404413773349,0.0,0.0,0,0.0
9178,95548961,1404413789492,0.0,0.0,0,0.0
9179,95564317,1404413804848,0.0,0.0,0,0.0
9180,95579612,1404413820143,0.0,0.0,0,0.0
9181,95597067,1404413837598,0.0,0.0,0,0.0
9182,95610695,1404413851226,0.0,0.0,0,0.0
9183,95626342,1404413866873,0.0,0.0,0,0.0
9184,95641686,1404413882217,0.0,0.0,0,0.0
9185,95657293,1404413897824,0.0,0.0,0,0.0
9186,95672026,1404413912557,0.0,0.0,0,0.0
9187,95687693,1404413928224,0.0,0.0,0,0.0
9188,95703213,1404413943744,0.0,0.0,0,0.0
9189,95718664,1404413959195,0.0,0.0,0,0.0
9190,95734605,1404413975136,0.0,0.0,0,0.0
9191,95751203,1404413991734,0.0,0.0,0,0.0
9192,95765731,1404414006262,0.0,0.0,0,0.0
9193,95780999,1404414021530,0.0,0.0,0,0.0
9194,95796977,1404414037508,0.0,0.0,0,0.0
9195,95811742,1404414052273,0.0,0.0,0,0.0
9196,95827721,1404414068252,0.0,0.0,0,0.0
9197,95842868,1404414083399,0.0,0.0,0,0.0
9198,95859575,1404414100106,0.0,0.0,0,0.0
9199,95874435,1404414114966,0.0,0.0,0,0.0
9200,95889765,1404414130296,0.0,0.0,0,0.0
9201,95905996,1404414146527,0.0,0.0,0,0.0
9202,95922119,1404414162650,0.0,0.0,0,0.0
9203,95936562,1404414177093,0.0,0.0,0,0.0
9204,95952257,1404414192788,0.0,0.0,0,0.0
9205,95968716,1404414209247,0.0,0.0,0,0.0
9206,95983562,1404414224093,0.0,0.0,0,0.0
9207,96000267,1404414240798,0.0,0.0,0,0.0
9208,96015768,1404414256299,0.0,0.0,0,0.0
9209,96030547,1404414271078,0.0,0.0,0,0.0
9210,96045912,1404414286443,0.0,0.0,0,0.0
9211,96061924,1404414302455,0.0,0.0,0,0.0
9212,96077907,1404414318438,0.0,0.0,0,0.0
9213,96092512,1404414333043,0.0,0.0,0,0.0
9214,96108585,1404414349116,0.0,0.0,0,0.0
9215,96123861,1404414364392,0.0,0.0,0,0.0
9216,96140090,1404414380621,0.0,0.0,0,0.0
9217,96155290,1404414395821,0.0,0.0,0,0.0
9218,96170052,1404414410583,0.0,0.0,0,0.0
9219,96186076,1404414426607,0.0,0.0,0,0.0
9220,96201988,1404414442519,0.0,0.0,0,0.0
9221,96218386,1404414458917,0.0,0.0,0,0.0
9222,96233116,1404414473647,0.0,0.0,0,0.0
9223,96248389,1404414488920,0.0,0.0,0,0.0
9224,96263979,1404414504510,0.0,0.0,0,0.0
9225,96280209,1404414520740,0.0,0.0,0,0.0
9226,96295622,1404414536153,0.0,0.0,0,0.0
9227,96310568,1404414551099,0.0,0.0,0,0.0
9228,96326675,1404414567206,0.0,0.0,0,0.0
9229,96341258,1404414581789,0.0,0.0,0,0.0
9230,96357394,1404414597925,0.0,0.0,0,0.0
9231,96373054,1404414613585,0.0,0.0,0,0.0
9232,96389190,1404414629721,0.0,0.0,0,0.0
9233,96404384,1404414644915,0.0,0.0,0,0.0
9234,96419803,1404414660334,0.0,0.0,0,0.0
9235,96435290,1404414675821,0.0,0.0,0,0.0
9236,96451046,1404414691577,0.0,0.0,0,0.0
9237,96467361,1404414707892,0.0,0.0,0,0.0
9238,96480994,1404414721525,0.0,0.0,0,0.0
9239,96497967,1404414738498,0.0,0.0,0,0.0
9240,96512330,1404414752861,0.0,0.0,0,0.0
9241,96528940,1404414769471,0.0,0.0,0,0.0
9242,96544465,1404414784996,0.0,0.0,0,0.0
9243,96559946,1404414800477,0.0,0.0,0,0.0
9244,96575378,1404414815909,0.0,0.0,0,0.0
9245,96589772,1404414830303,0.0,0.0,0,0.0
9246,96606329,1404414846860,0.0,0.0,0,0.0
9247,96621517,1404414862048,0.0,0.0,0,0.0
9248,96637654,1404414878185,0.0,0.0,0,0.0
9249,96651736,1404414892267,0.0,0.0,0,0.0
9250,96667960,1404414908491,0.0,0.0,0,0.0
9251,96683064,1404414923595,0.0,0.0,0,0.0
9252,96698853,1404414939384,0.0,0.0,0,0.0
9253,96714751,1404414955282,0.0,0.0,0,0.0
9254,96730579,1404414971110,0.0,0.0,0,0.0
9255,96746407,1404414986938,0.0,0.0,0,0.0
9256,96761250,1404415001781,0.0,0.0,0,0.0
9257,96777028,1404415017559,0.0,0.0,0,0.0
9258,96792861,1404415033392,0.0,0.0,0,0.0
9259,96809140,1404415049671,0.0,0.0,0,0.0
9260,96825322,1404415065853,0.0,0.0,0,0.0
9261,96839913,1404415080444,0.0,0.0,0,0.0
9262,96855973,1404415096504,0.0,0.0,0,0.0
9263,96870666,1404415111197,0.0,0.0,0,0.0
9264,96886388,1404415126919,0.0,0.0,0,0.0
9265,96901212,1404415141743,0.0,0.0,0,0.0
9266,96917872,1404415158403,0.0,0.0,0,0.0
9267,96933435,1404415173966,0.0,0.0,0,0.0
9268,96949186,1404415189717,0.0,0.0,0,0.0
9269,96965813,1404415206344,0.0,0.0,0,0.0
9270,96982058,1404415222589,0.0,0.0,0,0.0
9271,96996894,1404415237425,0.0,0.0,0,0.0
9272,97011836,1404415252367,0.0,0.0,0,0.0
9273,97027808,1404415268339,0.0,0.0,0,0.0
9274,97042710,1404415283241,0.0,0.0,0,0.0
9275,97058552,1404415299083,0.0,0.0,0,0.0
9276,97073789,1404415314320,0.0,0.0,0,0.0
9277,97090188,1404415330719,0.0,0.0,0,0.0
9278,97105856,1404415346387,0.0,0.0,0,0.0
9279,97119824,1404415360355,0.0,0.0,0,0.0
9280,97136473,1404415377004,0.0,0.0,0,0.0
9281,97151723,1404415392254,0.0,0.0,0,0.0
9282,97167953,1404415408484,0.0,0.0,0,0.0
9283,97183166,1404415423697,0.0,0.0,0,0.0
9284,97198974,1404415439505,0.0,0.0,0,0.0
9285,97214039,1404415454570,0.0,0.0,0,0.0
9286,97228797,1404415469328,0.0,0.0,0,0.0
9287,97244969,1404415485500,0.0,0.0,0,0.0
9288,97260554,1404415501085,0.0,0.0,0,0.0
9289,97276437,1404415516968,0.0,0.0,0,0.0
9290,97291649,1404415532180,0.0,0.0,0,0.0
9291,97308055,1404415548586,0.0,0.0,0,0.0
9292,97323458,1404415563989,0.0,0.0,0,0.0
9293,97338895,1404415579426,0.0,0.0,0,0.0
9294,97354314,1404415594845,0.0,0.0,0,0.0
9295,97370263,1404415610794,0.0,0.0,0,0.0
9296,97385740,1404415626271,0.0,0.0,0,0.0
9297,97401509,1404415642040,0.0,0.0,0,0.0
9298,97418079,1404415658610,0.0,0.0,0,0.0
9299,97432071,1404415672602,0.0,0.0,0,0.0
9300,97448310,1404415688841,0.0,0.0,0,0.0
9301,97463627,1404415704158,0.0,0.0,0,0.0
9302,97479720,1404415720251,0.0,0.0,0,0.0
9303,97495234,1404415735765,0.0,0.0,0,0.0
9304,97509742,1404415750273,0.0,0.0,0,0.0
9305,97525783,1404415766314,0.0,0.0,0,0.0
9306,97541386,1404415781917,0.0,0.0,0,0.0
9307,97556529,1404415797060,0.0,0.0,0,0.0
9308,97571399,1404415811930,0.0,0.0,0,0.0
9309,97587643,1404415828174,0.0,0.0,0,0.0
9310,97602467,1404415842998,0.0,0.0,0,0.0
9311,97619054,1404415859585,0.0,0.0,0,0.0
9312,97633810,1404415874341,0.0,0.0,0,0.0
9313,97650435,1404415890966,0.0,0.0,0,0.0
9314,97665569,1404415906100,0.0,0.0,0,0.0
9315,97680648,1404415921179,0.0,0.0,0,0.0
9316,97696567,1404415937098,0.0,0.0,0,0.0
9317,97710869,1404415951400,0.0,0.0,0,0.0
9318,97727486,1404415968017,0.0,0.0,0,0.0
9319,97742283,1404415982814,0.0,0.0,0,0.0
9320,97757913,1404415998444,0.0,0.0,0,0.0
9321,97773548,1404416014079,0.0,0.0,0,0.0
9322,97789055,1404416029586,0.0,0.0,0,0.0
9323,97804702,1404416045233,0.0,0.0,0,0.0
9324,97820069,1404416060600,0.0,0.0,0,0.0
9325,97835321,1404416075852,0.0,0.0,0,0.0
9326,97851183,1404416091714,0.0,0.0,0,0.0
9327,97866514,1404416107045,0.0,0.0,0,0.0
9328,97882723,1404416123254,0.0,0.0,0,0.0
9329,97897844,1404416138375,0.0,0.0,0,0.0
9330,97913417,1404416153948,0.0,0.0,0,0.0
9331,97930025,1404416170556,0.0,0.0,0,0.0
9332,97945888,1404416186419,0.0,0.0,0,0.0
9333,97961099,1404416201630,0.0,0.0,0,0.0
9334,97978479,1404416219010,0.0,0.0,0,0.0
9335,97992482,1404416233013,0.0,0.0,0,0.0
9336,98008597,1404416249128,0.0,0.0,0,0.0
9337,98024102,1404416264633,0.0,0.0,0,0.0
9338,98040439,1404416280970,0.0,0.0,0,0.0
9339,98056138,1404416296669,0.0,0.0,0,0.0
9340,98071962,1404416312493,0.0,0.0,0,0.0
9341,98087720,1404416328251,0.0,0.0,0,0.0
9342,98102820,1404416343351,0.0,0.0,0,0.0
9343,98119269,1404416359800,0.0,0.0,0,0.0
9344,98135056,1404416375587,0.0,0.0,0,0.0
9345,98149421,1404416389952,0.0,0.0,0,0.0
9346,98166014,1404416406545,0.0,0.0,0,0.0
9347,98179955,1404416420486,0.0,0.0,0,0.0
9348,98196642,1404416437173,0.0,0.0,0,0.0
9349,98211292,1404416451823,0.0,0.0,0,0.0
9350,98227094,1404416467625,0.0,0.0,0,0.0
9351,98242552,1404416483083,0.0,0.0,0,0.0
9352,98258566,1404416499097,0.0,0.0,0,0.0
9353,98273794,1404416514325,0.0,0.0,0,0.0
9354,98290102,1404416530633,0.0,0.0,0,0.0
9355,98306011,1404416546542,0.0,0.0,0,0.0
9356,98321486,1404416562017,0.0,0.0,0,0.0
9357,98337245,1404416577776,0.0,0.0,0,0.0
9358,98352857,1404416593388,0.0,0.0,0,0.0
9359,98368837,1404416609368,0.0,0.0,0,0.0
9360,98384425,1404416624956,0.0,0.0,0,0.0
9361,98401887,1404416642418,0.0,0.0,0,0.0
9362,98416869,1404416657400,0.0,0.0,0,0.0
9363,98431890,1404416672421,0.0,0.0,0,0.0
9364,98448237,1404416688768,0.0,0.0,0,0.0
9365,98462952,1404416703483,0.0,0.0,0,0.0
9366,98479031,1404416719562,0.0,0.0,0,0.0
9367,98494264,1404416734795,0.0,0.0,0,0.0
9368,98510479,1404416751010,0.0,0.0,0,0.0
9369,98526992,1404416767523,0.0,0.0,0,0.0
9370,98541277,1404416781808,0.0,0.0,0,0.0
9371,98557053,1404416797584,0.0,0.0,0,0.0
9372,98571861,1404416812392,0.0,0.0,0,0.0
9373,98588077,1404416828608,0.0,0.0,0,0.0
9374,98603176,1404416843707,0.0,0.0,0,0.0
9375,98617820,1404416858351,0.0,0.0,0,0.0
9376,98633916,1404416874447,0.0,0.0,0,0.0
9377,98649673,1404416890204,0.0,0.0,0,0.0
9378,98664320,1404416904851,0.0,0.0,0,0.0
9379,98679620,1404416920151,0.0,0.0,0,0.0
9380,98695492,1404416936023,0.0,0.0,0,0.0
9381,98709944,1404416950475,0.0,0.0,0,0.0
9382,98725878,1404416966409,0.0,0.0,0,0.0
9383,98740632,1404416981163,0.0,0.0,0,0.0
9384,98757302,1404416997833,0.0,0.0,0,0.0
9385,98771496,1404417012027,0.0,0.0,0,0.0
9386,98787319,1404417027850,0.0,0.0,0,0.0
9387,98802680,1404417043211,0.0,0.0,0,0.0
9388,98818409,1404417058940,0.0,0.0,0,0.0
9389,98833801,1404417074332,0.0,0.0,0,0.0
9390,98850999,1404417091530,0.0,0.0,0,0.0
9391,98865554,1404417106085,0.0,0.0,0,0.0
9392,98880267,1404417120798,0.0,0.0,0,0.0
9393,98895649,1404417136180,0.0,0.0,0,0.0
9394,98910518,1404417151049,0.0,0.0,0,0.0
9395,98927396,1404417167927,0.0,0.0,0,0.0
9396,98942724,1404417183255,0.0,0.0,0,0.0
9397,98959388,1404417199919,0.0,0.0,0,0.0
9398,98975430,1404417215961,0.0,0.0,0,0.0
9399,98990697,1404417231228,0.0,0.0,0,0.0
9400,99006413,1404417246944,0.0,0.0,0,0.0
9401,99021955,1404417262486,0.0,0.0,0,0.0
9402,99037346,1404417277877,0.0,0.0,0,0.0
9403,99052775,1404417293306,0.0,0.0,0,0.0
9404,99068707,1404417309238,0.0,0.0,0,0.0
9405,99084404,1404417324935,0.0,0.0,0,0.0
9406,99101327,1404417341858,0.0,0.0,0,0.0
9407,99116642,1404417357173,0.0,0.0,0,0.0
9408,99131153,1404417371684,0.0,0.0,0,0.0
9409,99147568,1404417388099,0.0,0.0,0,0.0
9410,99161785,1404417402316,0.0,0.0,0,0.0
9411,99177592,1404417418123,0.0,0.0,0,0.0
9412,99193209,1404417433740,0.0,0.0,0,0.0
9413,99209344,1404417449875,0.0,0.0,0,0.0
9414,99224762,1404417465293,0.0,0.0,0,0.0
9415,99239406,1404417479937,0.0,0.0,0,0.0
9416,99254744,1404417495275,0.0,0.0,0,0.0
9417,99270385,1404417510916,0.0,0.0,0,0.0
9418,99286012,1404417526543,0.0,0.0,0,0.0
9419,99300842,1404417541373,0.0,0.0,0,0.0
9420,99316538,1404417557069,0.0,0.0,0,0.0
9421,99331456,1404417571987,0.0,0.0,0,0.0
9422,99347379,1404417587910,0.0,0.0,0,0.0
9423,99361750,1404417602281,0.0,0.0,0,0.0
9424,99378431,1404417618962,0.0,0.0,0,0.0
9425,99393543,1404417634074,0.0,0.0,0,0.0
9426,99410339,1404417650870,0.0,0.0,0,0.0
9427,99425691,1404417666222,0.0,0.0,0,0.0
9428,99440971,1404417681502,0.0,0.0,0,0.0
9429,99457443,1404417697974,0.0,0.0,0,0.0
9430,99471555,1404417712086,0.0,0.0,0,0.0
9431,99488332,1404417728863,0.0,0.0,0,0.0
9432,99502714,1404417743245,0.0,0.0,0,0.0
9433,99518499,1404417759030,0.0,0.0,0,0.0
9434,99534455,1404417774986,0.0,0.0,0,0.0
9435,99550755,1404417791286,0.0,0.0,0,0.0
9436,99565804,1404417806335,0.0,0.0,0,0.0
9437,99580497,1404417821028,0.0,0.0,0,0.0
9438,99597262,1404417837793,0.0,0.0,0,0.0
9439,99611690,1404417852221,0.0,0.0,0,0.0
9440,99627809,1404417868340,0.0,0.0,0,0.0
9441,99643333,1404417883864,0.0,0.0,0,0.0
9442,99659668,1404417900199,0.0,0.0,0,0.0
9443,99674752,1404417915283,0.0,0.0,0,0.0
9444,99689084,1404417929615,0.0,0.0,0,0.0
9445,99705194,1404417945725,0.0,0.0,0,0.0
9446,99721445,1404417961976,0.0,0.0,0,0.0
9447,99736044,1404417976575,0.0,0.0,0,0.0
9448,99751902,1404417992433,0.0,0.0,0,0.0
9449,99767921,1404418008452,0.0,0.0,0,0.0
9450,99783195,1404418023726,0.0,0.0,0,0.0
9451,99798631,1404418039162,0.0,0.0,0,0.0
9452,99814164,1404418054695,0.0,0.0,0,0.0
9453,99830256,1404418070787,0.0,0.0,0,0.0
9454,99845356,1404418085887,0.0,0.0,0,0.0
9455,99860314,1404418100845,0.0,0.0,0,0.0
9456,99876476,1404418117007,0.0,0.0,0,0.0
9457,99891426,1404418131957,0.0,0.0,0,0.0
9458,99907405,1404418147936,0.0,0.0,0,0.0
9459,99922792,1404418163323,0.0,0.0,0,0.0
9460,99939338,1404418179869,0.0,0.0,0,0.0
9461,99954452,1404418194983,0.0,0.0,0,0.0
9462,99969373,1404418209904,0.0,0.0,0,0.0
9463,99984935,1404418225466,0.0,0.0,0,0.0
9464,100001288,1404418241819,0.0,0.0,0,0.0
9465,100016396,1404418256927,0.0,0.0,0,0.0
9466,100031537,1404418272068,0.0,0.0,0,0.0
9467,100047686,1404418288217,0.0,0.0,0,0.0
9468,100062504,1404418303035,0.0,0.0,0,0.0
9469,100078460,1404418318991,0.0,0.0,0,0.0
9470,100093746,1404418334277,0.0,0.0,0,0.0
9471,100108731,1404418349262,0.0,0.0,0,0.0
9472,100124093,1404418364624,0.0,0.0,0,0.0
9473,100140856,1404418381387,0.0,0.0,0,0.0
9474,100156214,1404418396745,0.0,0.0,0,0.0
9475,100171064,1404418411595,0.0,0.0,0,0.0
9476,100186434,1404418426965,0.0,0.0,0,0.0
9477,100201911,1404418442442,0.0,0.0,0,0.0
9478,100218225,1404418458756,0.0,0.0,0,0.0
9479,100234021,1404418474552,0.0,0.0,0,0.0
9480,100250247,1404418490778,0.0,0.0,0,0.0
9481,100265837,1404418506368,0.0,0.0,0,0.0
9482,100280784,1404418521315,0.0,0.0,0,0.0
9483,100296825,1404418537356,0.0,0.0,0,0.0
9484,100311060,1404418551591,0.0,0.0,0,0.0
9485,100327105,1404418567636,0.0,0.0,0,0.0
9486,100342957,1404418583488,0.0,0.0,0,0.0
9487,100359514,1404418600045,0.0,0.0,0,0.0
9488,100374582,1404418615113,0.0,0.0,0,0.0
9489,100389846,1404418630377,0.0,0.0,0,0.0
9490,100405811,1404418646342,0.0,0.0,0,0.0
9491,100420485,1404418661016,0.0,0.0,0,0.0
9492,100436306,1404418676837,0.0,0.0,0,0.0
9493,100451156,1404418691687,0.0,0.0,0,0.0
9494,100467869,1404418708400,0.0,0.0,0,0.0
9495,100482442,1404418722973,0.0,0.0,0,0.0
9496,100498678,1404418739209,0.0,0.0,0,0.0
9497,100513344,1404418753875,0.0,0.0,0,0.0
9498,100529472,1404418770003,0.0,0.0,0,0.0
9499,100545530,1404418786061,0.0,0.0,0,0.0
9500,100560801,1404418801332,0.0,0.0,0,0.0
9501,100576060,1404418816591,0.0,0.0,0,0.0
9502,100591480,1404418832011,0.0,0.0,0,0.0
9503,100606886,1404418847417,0.0,0.0,0,0.0
9504,100622559,1404418863090,0.0,0.0,0,0.0
9505,100638184,1404418878715,0.0,0.0,0,0.0
9506,100653336,1404418893867,0.0,0.0,0,0.0
9507,100668966,1404418909497,0.0,0.0,0,0.0
9508,100684525,1404418925056,0.0,0.0,0,0.0
9509,100700847,1404418941378,0.0,0.0,0,0.0
9510,100715215,1404418955746,0.0,0.0,0,0.0
9511,100730227,1404418970758,0.0,0.0,0,0.0
9512,100746325,1404418986856,0.0,0.0,0,0.0
9513,100761128,1404419001659,0.0,0.0,0,0.0
9514,100776657,1404419017188,0.0,0.0,0,0.0
9515,100792040,1404419032571,0.0,0.0,0,0.0
9516,100808421,1404419048952,0.0,0.0,0,0.0
9517,100823454,1404419063985,0.0,0.0,0,0.0
9518,100839673,1404419080204,0.0,0.0,0,0.0
9519,100854889,1404419095420,0.0,0.0,0,0.0
9520,100870180,1404419110711,0.0,0.0,0,0.0
9521,100885745,1404419126276,0.0,0.0,0,0.0
9522,100900553,1404419141084,0.0,0.0,0,0.0
9523,100917083,1404419157614,0.0,0.0,0,0.0
9524,100931804,1404419172335,0.0,0.0,0,0.0
9525,100948514,1404419189045,0.0,0.0,0,0.0
9526,100963535,1404419204066,0.0,0.0,0,0.0
9527,100980778,1404419221309,0.0,0.0,0,0.0
9528,100995390,1404419235921,0.0,0.0,0,0.0
9529,101011022,1404419251553,0.0,0.0,0,0.0
9530,101027146,1404419267677,0.0,0.0,0,0.0
9531,101041587,1404419282118,0.0,0.0,0,0.0
9532,101057683,1404419298214,0.0,0.0,0,0.0
9533,101072943,1404419313474,0.0,0.0,0,0.0
9534,101089609,1404419330140,0.0,0.0,0,0.0
9535,101104612,1404419345143,0.0,0.0,0,0.0
9536,101120268,1404419360799,0.0,0.0,0,0.0
9537,101136533,1404419377064,0.0,0.0,0,0.0
9538,101151982,1404419392513,0.0,0.0,0,0.0
9539,101168181,1404419408712,0.0,0.0,0,0.0
9540,101183196,1404419423727,0.0,0.0,0,0.0
9541,101198700,1404419439231,0.0,0.0,0,0.0
9542,101214349,1404419454880,0.0,0.0,0,0.0
9543,101230571,1404419471102,0.0,0.0,0,0.0
9544,101245289,1404419485820,0.0,0.0,0,0.0
9545,101260417,1404419500948,0.0,0.0,0,0.0
9546,101275596,1404419516127,0.0,0.0,0,0.0
9547,101291653,1404419532184,0.0,0.0,0,0.0
9548,101307453,1404419547984,0.0,0.0,0,0.0
9549,101322480,1404419563011,0.0,0.0,0,0.0
9550,101338786,1404419579317,0.0,0.0,0,0.0
9551,101352572,1404419593103,0.0,0.0,0,0.0
9552,101368861,1404419609392,0.0,0.0,0,0.0
9553,101385107,1404419625638,0.0,0.0,0,0.0
9554,101401536,1404419642067,0.0,0.0,0,0.0
9555,101416833,1404419657364,0.0,0.0,0,0.0
9556,101432165,1404419672696,0.0,0.0,0,0.0
9557,101448783,1404419689314,0.0,0.0,0,0.0
9558,101463681,1404419704212,0.0,0.0,0,0.0
9559,101479666,1404419720197,0.0,0.0,0,0.0
9560,101494378,1404419734909,0.0,0.0,0,0.0
9561,101509329,1404419749860,0.0,0.0,0,0.0
9562,101524788,1404419765319,0.0,0.0,0,0.0
9563,101540335,1404419780866,0.0,0.0,0,0.0
9564,101556775,1404419797306,0.0,0.0,0,0.0
9565,101571844,1404419812375,0.0,0.0,0,0.0
9566,101588257,1404419828788,0.0,0.0,0,0.0
9567,101602667,1404419843198,0.0,0.0,0,0.0
9568,101619099,1404419859630,0.0,0.0,0,0.0
9569,101634584,1404419875115,0.0,0.0,0,0.0
